id,avenue,avenue_en_desc,avenida
61372,0,0,0
286111,0,0,0
31340,1,1,1
273475,0,0,0
268361,0,0,0
183259,0,1,1
35545,0,1,1
179113,0,0,0
107887,0,1,1
160085,1,1,1
215037,0,0,0
127722,0,1,1
258608,0,0,0
126748,0,0,0
85634,0,0,0
279337,0,1,1
287462,0,1,1
163117,0,1,1
111920,0,0,0
109408,0,1,1
26848,0,0,0
223624,0,1,1
137809,0,0,0
76762,0,0,0
173069,0,0,0
133136,0,1,1
208084,0,0,0
28824,0,1,1
85133,0,1,1
151739,0,0,0
174265,0,1,1
283692,0,0,0
291480,0,0,0
88367,0,1,1
178140,1,0,1
121186,0,0,0
191870,1,1,1
1924,0,1,1
20714,0,1,1
114398,0,1,1
56144,0,1,1
118549,0,0,0
82199,0,0,0
59935,0,1,1
145598,0,0,0
77114,0,1,1
285798,0,0,0
256168,0,0,0
12870,1,0,1
187118,0,1,1
268278,0,0,0
207706,0,1,1
118235,0,1,1
144886,0,1,1
178643,0,0,0
97118,0,0,0
37544,1,1,1
257921,0,1,1
95520,0,0,0
150593,0,1,1
37755,0,0,0
235604,0,0,0
255128,0,1,1
1401,0,1,1
163185,0,1,1
41778,0,1,1
234121,1,1,1
274744,0,0,0
95194,0,1,1
39191,0,1,1
190162,0,0,0
174550,0,1,1
247916,0,0,0
54581,0,1,1
93693,0,0,0
30453,0,1,1
32127,0,0,0
162757,0,1,1
248098,0,1,1
244905,0,1,1
182611,0,1,1
140678,0,0,0
60560,0,1,1
157466,0,1,1
299792,0,1,1
158556,0,1,1
144464,0,0,0
80512,0,1,1
159753,0,1,1
281059,0,1,1
173154,0,0,0
124667,0,0,0
186094,0,0,0
218056,0,0,0
122645,0,0,0
276092,0,0,0
75672,0,1,1
230388,0,1,1
128774,0,0,0
102314,0,0,0
183733,0,1,1
92053,0,1,1
121899,0,0,0
14402,0,1,1
196146,0,1,1
28066,0,0,0
286693,0,1,1
29240,0,1,1
120170,0,0,0
8103,0,1,1
27538,0,1,1
147704,1,1,1
91419,0,0,0
82671,0,0,0
216032,0,0,0
267123,0,1,1
132921,0,1,1
213659,0,1,1
153605,0,1,1
90971,0,1,1
94299,0,1,1
76405,0,0,0
137303,0,1,1
103361,0,1,1
249405,0,1,1
37047,0,0,0
269088,0,0,0
51043,0,0,0
18380,0,0,0
266654,0,0,0
167971,1,0,1
260975,1,1,1
121224,0,0,0
252079,0,0,0
119178,0,0,0
287501,0,1,1
119220,0,0,0
33450,1,1,1
237456,0,1,1
88994,0,0,0
63846,0,0,0
51910,0,0,0
203150,0,1,1
255440,0,1,1
104954,0,1,1
76943,0,0,0
81,0,1,1
247271,0,0,0
57126,1,1,1
205124,0,0,0
134300,0,0,0
30115,0,0,0
129391,0,0,0
433,0,0,0
104133,0,1,1
150374,0,1,1
155291,0,0,0
198120,0,0,0
161213,0,1,1
126120,0,1,1
214439,0,1,1
55359,0,1,1
262443,0,1,1
25802,0,1,1
135771,0,1,1
192716,1,0,1
79339,0,1,1
95311,0,0,0
64201,0,0,0
44999,0,0,0
283974,0,1,1
132938,0,0,0
129769,0,1,1
97112,0,1,1
139057,0,0,0
232955,0,1,1
31020,0,1,1
225986,0,1,1
67347,0,0,0
199345,0,0,0
232815,0,0,0
83836,0,0,0
87371,0,1,1
136543,0,1,1
146599,0,0,0
267763,0,1,1
162284,0,1,1
200487,0,0,0
132403,0,0,0
286300,0,0,0
116417,0,0,0
180107,1,0,1
279969,0,1,1
7496,0,0,0
15747,0,0,0
202740,0,1,1
223202,0,1,1
191680,0,1,1
202721,0,1,1
142605,0,1,1
228268,0,0,0
87880,1,0,1
101666,0,1,1
151199,0,0,0
139849,0,1,1
205204,0,0,0
20376,0,1,1
282630,0,0,0
123698,0,1,1
174951,0,0,0
226809,0,1,1
282200,0,0,0
174581,0,1,1
196902,0,0,0
19745,0,1,1
94247,0,1,1
111129,0,1,1
272396,0,0,0
239134,1,1,1
73330,0,0,0
224231,0,1,1
243683,0,0,0
105380,0,1,1
70962,0,0,0
236322,0,1,1
37273,0,1,1
68024,0,0,0
209236,0,1,1
248860,0,0,0
217646,0,0,0
30608,0,1,1
39301,0,0,0
189160,0,1,1
209938,0,0,0
224639,0,1,1
50053,0,0,0
174281,0,0,0
137205,0,0,0
10408,0,1,1
107199,0,0,0
280668,0,0,0
151205,0,0,0
33334,0,0,0
225341,0,1,1
275723,0,0,0
282178,0,0,0
260641,0,1,1
129326,0,0,0
46462,0,1,1
176587,0,1,1
254101,0,1,1
55747,0,0,0
289898,0,0,0
292687,0,0,0
149055,0,0,0
113807,0,0,0
30127,0,0,0
206365,1,1,1
139899,0,1,1
77469,0,1,1
188084,0,0,0
48280,0,0,0
233477,0,0,0
243035,0,0,0
218643,1,1,1
196157,0,1,1
160844,0,0,0
36280,0,0,0
34124,0,0,0
197333,0,1,1
109717,0,0,0
244203,0,0,0
20337,0,0,0
187077,0,1,1
254866,0,1,1
152616,0,0,0
88959,0,0,0
206351,0,0,0
75586,0,1,1
10778,0,0,0
248800,0,0,0
266189,0,1,1
243817,1,1,1
171687,0,1,1
158307,0,1,1
83506,1,0,1
121697,0,1,1
166994,0,0,0
283106,0,0,0
96893,0,0,0
193894,0,1,1
77014,1,1,1
299641,0,1,1
137881,0,1,1
111653,0,1,1
224992,0,0,0
83910,0,0,0
125442,0,0,0
102054,0,1,1
111162,0,1,1
98436,0,1,1
84626,0,1,1
51881,0,1,1
120732,0,0,0
193685,0,1,1
169276,0,0,0
265103,1,1,1
38369,0,1,1
18910,0,1,1
127314,0,1,1
29822,0,1,1
180871,0,0,0
86926,0,0,0
211297,0,1,1
256368,0,0,0
148353,0,1,1
135178,0,1,1
124027,0,1,1
228153,0,0,0
248733,0,0,0
232308,0,0,0
256851,0,1,1
37952,0,1,1
216507,0,0,0
247675,0,1,1
63419,1,0,1
92294,0,0,0
2802,1,0,1
111890,0,1,1
87123,0,0,0
264553,0,0,0
247545,0,1,1
162327,0,1,1
206442,1,0,1
192992,0,0,0
48230,0,1,1
89798,0,1,1
98292,1,1,1
173789,1,1,1
189730,0,1,1
238296,1,1,1
106829,0,0,0
165057,0,0,0
210265,0,1,1
182691,0,0,0
181914,0,0,0
56529,0,0,0
237718,1,1,1
48683,0,0,0
38455,0,0,0
59872,0,1,1
174965,1,1,1
295876,0,0,0
280299,0,0,0
240949,0,0,0
26587,0,1,1
199572,1,0,1
292375,0,1,1
21575,0,1,1
82280,1,1,1
266673,0,0,0
68081,0,1,1
9380,0,0,0
100622,0,0,0
98603,0,0,0
27592,0,0,0
182783,0,1,1
95980,0,0,0
79637,0,0,0
30251,0,1,1
266549,0,0,0
263867,0,0,0
130622,0,1,1
13320,0,0,0
227887,0,1,1
178596,0,1,1
256550,0,1,1
104057,0,1,1
173617,0,1,1
276487,0,0,0
101643,0,1,1
112646,0,1,1
176582,0,0,0
188087,0,0,0
135690,0,1,1
31990,0,1,1
36906,0,0,0
174263,0,0,0
229999,0,0,0
26135,0,1,1
178781,0,0,0
183493,0,1,1
23035,0,1,1
248149,1,1,1
202679,0,1,1
178668,1,0,1
56019,0,0,0
298152,0,1,1
110388,0,0,0
58847,0,0,0
21579,0,0,0
158003,1,0,1
206703,0,0,0
215276,1,1,1
10980,0,1,1
188804,0,1,1
222506,0,1,1
33583,0,0,0
182142,1,0,1
112758,1,1,1
236242,0,0,0
163501,0,1,1
207575,0,1,1
160722,0,0,0
54626,0,1,1
91599,0,0,0
163303,0,0,0
142082,0,0,0
238785,0,0,0
88786,0,1,1
247401,0,1,1
295341,1,1,1
239603,0,1,1
217078,0,0,0
284566,0,1,1
262161,0,0,0
289841,0,1,1
188491,0,0,0
82296,0,1,1
285682,0,1,1
11085,0,0,0
229503,0,1,1
161033,0,0,0
183363,0,1,1
46929,0,1,1
235116,0,1,1
291624,0,0,0
191823,1,0,1
235209,1,1,1
289323,0,0,0
32407,1,0,1
223776,0,0,0
83648,0,0,0
256883,0,0,0
51680,0,0,0
94101,0,0,0
53748,0,0,0
48141,0,0,0
220755,0,1,1
175860,0,1,1
210329,0,1,1
112369,0,1,1
263927,0,0,0
85042,1,1,1
97949,0,0,0
210380,1,1,1
26427,0,0,0
270080,0,1,1
127769,0,1,1
52996,0,0,0
101672,0,0,0
160901,0,1,1
249137,0,1,1
62495,0,1,1
296050,0,1,1
210071,0,1,1
71952,0,0,0
67876,0,1,1
201841,0,0,0
283584,0,0,0
71023,0,0,0
44375,0,1,1
128002,0,0,0
15074,0,1,1
245216,0,0,0
220502,1,0,1
291494,0,0,0
296913,0,1,1
86386,0,1,1
191560,0,0,0
46426,0,0,0
69525,0,1,1
138131,0,1,1
251135,0,0,0
111851,0,1,1
189061,0,1,1
56905,0,0,0
152961,0,0,0
179029,0,0,0
44473,0,1,1
62865,0,0,0
105921,0,1,1
156132,1,1,1
9566,0,0,0
32431,1,1,1
262243,0,1,1
184784,0,1,1
81356,0,0,0
158709,1,1,1
117570,0,1,1
125198,0,0,0
71217,0,1,1
13158,0,1,1
108052,0,0,0
225519,0,0,0
150000,0,0,0
276014,0,0,0
27602,0,0,0
183915,0,0,0
240823,0,0,0
278062,0,1,1
196378,1,1,1
163870,0,1,1
278580,0,0,0
128917,0,0,0
39572,0,1,1
16001,0,1,1
274590,0,1,1
252825,0,0,0
234986,0,0,0
59649,0,0,0
170366,0,0,0
254219,1,1,1
119437,1,0,1
60817,0,1,1
20399,0,1,1
27581,0,1,1
53927,0,1,1
230228,0,1,1
125552,0,1,1
172045,1,1,1
14085,1,0,1
120953,0,1,1
136132,0,1,1
272080,1,1,1
73370,1,1,1
194043,0,1,1
186127,0,0,0
13419,0,1,1
113864,0,1,1
278560,0,0,0
123242,0,0,0
100081,0,0,0
206445,0,1,1
3818,0,0,0
3204,0,0,0
152104,0,0,0
49412,1,0,1
46582,0,1,1
41782,0,1,1
65354,0,0,0
272027,0,0,0
295036,0,1,1
80132,0,0,0
27348,0,0,0
11080,0,1,1
237141,0,0,0
206264,0,1,1
146598,0,1,1
287590,0,1,1
52725,0,0,0
114646,0,1,1
122240,0,0,0
117316,0,1,1
276807,0,0,0
206977,0,0,0
182832,0,1,1
148806,0,1,1
248678,1,0,1
152851,0,0,0
292181,0,1,1
136271,0,0,0
223588,0,0,0
285903,0,0,0
49386,1,1,1
12781,0,1,1
68499,0,1,1
44415,0,0,0
140033,0,1,1
69178,0,0,0
212989,0,1,1
1992,0,0,0
19872,0,1,1
211159,0,1,1
91124,0,1,1
185408,0,0,0
69037,0,1,1
274127,0,1,1
95959,0,1,1
220917,0,1,1
116578,0,0,0
241355,0,1,1
205254,0,1,1
8062,0,0,0
96961,0,1,1
295766,0,1,1
257406,0,0,0
8320,0,1,1
86017,0,0,0
172167,0,0,0
89103,0,0,0
44833,1,1,1
251048,0,0,0
242362,0,0,0
180124,0,1,1
162009,0,1,1
47883,0,0,0
286702,0,1,1
8265,0,0,0
291580,1,1,1
118098,0,0,0
53633,0,1,1
71490,0,1,1
244027,0,0,0
33106,0,0,0
70473,0,0,0
238974,0,1,1
169691,0,0,0
26047,0,0,0
270588,0,1,1
250474,0,0,0
6561,0,1,1
3730,0,0,0
284626,0,1,1
85888,0,1,1
92075,0,1,1
228841,0,0,0
141312,0,0,0
253792,0,0,0
275144,0,0,0
44368,1,0,1
113050,0,1,1
163325,0,1,1
192230,0,0,0
196343,0,0,0
106723,0,1,1
285674,0,0,0
109520,0,1,1
215483,0,1,1
180212,0,1,1
72368,0,0,0
202046,0,0,0
62188,0,0,0
263410,0,0,0
154620,0,1,1
43083,0,1,1
278436,0,0,0
210191,0,0,0
216575,0,0,0
160370,0,0,0
284077,1,0,1
59914,0,1,1
243419,0,1,1
159362,0,0,0
120297,0,0,0
97619,0,1,1
238218,0,0,0
196216,0,0,0
28808,0,1,1
92094,0,0,0
22726,0,0,0
236117,0,0,0
283849,0,1,1
277299,0,1,1
194432,0,1,1
186465,0,0,0
118645,0,1,1
79999,0,0,0
124940,0,0,0
48559,0,1,1
98697,0,0,0
1154,0,1,1
101817,1,0,1
251453,0,1,1
8618,0,1,1
61294,0,0,0
288633,0,0,0
263975,0,0,0
131464,0,1,1
191454,0,1,1
219278,0,1,1
245723,0,0,0
17444,0,1,1
189673,0,1,1
246771,0,1,1
157464,0,1,1
158494,0,1,1
77086,0,0,0
273225,0,1,1
49642,1,0,1
256719,0,0,0
211457,0,1,1
263740,0,0,0
217589,0,1,1
214220,0,0,0
244210,0,0,0
53458,0,0,0
46092,1,1,1
269673,0,0,0
177611,0,1,1
128910,1,0,1
202583,0,1,1
113294,0,0,0
226865,0,0,0
286048,0,0,0
156477,0,1,1
264027,0,1,1
184922,0,1,1
77629,0,0,0
80147,1,0,1
270729,0,1,1
76776,0,0,0
68455,0,1,1
205305,0,1,1
191734,0,0,0
124539,0,1,1
220152,0,0,0
240999,0,0,0
4811,0,0,0
225040,0,1,1
102948,0,0,0
18367,0,0,0
156234,0,0,0
33620,0,0,0
112588,0,1,1
235181,0,0,0
139469,0,0,0
19128,0,0,0
54599,0,1,1
260448,0,1,1
85493,0,0,0
235078,0,0,0
76917,0,0,0
231099,0,0,0
118970,0,1,1
83472,0,1,1
202269,0,0,0
217825,0,1,1
268110,0,0,0
274159,0,0,0
293619,0,1,1
255125,0,1,1
207439,0,1,1
45159,0,0,0
215832,0,0,0
211517,0,1,1
139715,1,1,1
272588,0,1,1
158600,0,0,0
180125,0,1,1
283182,0,0,0
103093,0,0,0
147644,1,1,1
80869,0,0,0
162635,0,0,0
73615,0,0,0
216337,0,0,0
234850,0,1,1
5124,0,1,1
280392,0,0,0
176851,0,1,1
190787,0,0,0
233592,0,1,1
34877,0,1,1
178824,0,0,0
221019,0,1,1
124831,0,0,0
175051,0,0,0
126400,0,0,0
44546,1,1,1
220228,0,0,0
179027,1,0,1
216684,0,0,0
148684,0,1,1
8032,0,0,0
43535,0,1,1
89392,0,1,1
169107,0,0,0
5417,0,1,1
88348,0,1,1
81593,0,0,0
228998,0,1,1
3505,0,1,1
242838,0,1,1
233011,0,1,1
229430,1,1,1
295168,0,0,0
127465,0,1,1
28679,0,0,0
122022,0,0,0
98559,0,0,0
71743,0,0,0
84456,0,0,0
224975,0,0,0
33898,0,0,0
74146,0,1,1
33698,0,1,1
129489,0,0,0
183862,1,0,1
206630,0,0,0
13695,1,0,1
210137,0,1,1
28068,0,0,0
101304,0,0,0
264690,0,1,1
256732,0,0,0
114314,0,0,0
230466,0,0,0
65769,0,1,1
82092,0,0,0
8793,0,1,1
206140,0,1,1
45724,0,0,0
43474,0,1,1
91812,0,0,0
1874,0,1,1
130369,0,0,0
152652,0,1,1
221463,0,0,0
81258,0,1,1
134291,0,1,1
257644,0,1,1
22721,0,0,0
50994,0,0,0
40220,0,0,0
28009,0,0,0
209405,0,0,0
297306,0,0,0
143778,0,0,0
174721,0,1,1
22223,1,1,1
240838,0,1,1
198426,0,0,0
223928,0,1,1
198712,0,1,1
237056,1,0,1
132640,1,1,1
39313,0,0,0
291841,0,0,0
176505,0,0,0
64975,0,1,1
228493,0,0,0
214768,0,0,0
25122,0,1,1
37870,0,0,0
294684,0,1,1
55239,0,1,1
44399,0,0,0
293377,0,0,0
284078,0,0,0
4007,0,1,1
295577,0,0,0
210616,0,0,0
288665,0,0,0
28146,0,0,0
82182,0,0,0
248170,0,0,0
9518,1,1,1
177892,0,0,0
838,0,1,1
101539,0,1,1
85583,0,1,1
46746,0,1,1
108446,0,1,1
211388,0,1,1
138339,0,1,1
84558,0,0,0
260449,0,0,0
47720,0,1,1
48932,0,1,1
28156,0,0,0
147181,0,0,0
68672,0,1,1
21659,0,0,0
129330,0,1,1
101766,0,0,0
247526,0,1,1
121891,0,0,0
208869,0,0,0
273196,0,0,0
229224,0,0,0
120523,0,0,0
142158,0,0,0
245412,0,1,1
95999,0,1,1
184337,0,0,0
15783,0,0,0
66120,0,1,1
158807,0,0,0
280349,0,0,0
141927,0,0,0
178402,0,1,1
135294,0,1,1
14386,0,0,0
299897,0,1,1
183096,0,0,0
250877,0,0,0
259069,0,0,0
83328,0,0,0
61022,0,0,0
230275,0,0,0
230105,0,1,1
8909,0,1,1
240013,0,1,1
52334,0,0,0
27427,0,0,0
38711,0,0,0
129592,0,0,0
12238,1,0,1
35493,0,1,1
3431,0,1,1
134786,0,1,1
105192,0,0,0
189614,0,1,1
64685,0,0,0
96482,0,0,0
236209,0,1,1
224102,0,1,1
250661,0,0,0
109694,0,0,0
157474,0,1,1
126093,0,0,0
190892,0,0,0
273747,0,1,1
8292,0,0,0
159953,0,0,0
286713,0,1,1
159991,0,0,0
213941,0,0,0
148543,0,0,0
87734,0,0,0
174961,0,0,0
262782,0,1,1
76125,0,0,0
56716,0,0,0
153086,0,1,1
103488,0,1,1
67865,0,0,0
271951,0,1,1
238222,0,0,0
255261,0,0,0
116153,1,0,1
11205,0,0,0
268430,1,1,1
194960,0,0,0
271874,0,1,1
36911,0,0,0
233648,0,0,0
48833,0,1,1
163833,0,1,1
230437,0,1,1
285446,0,0,0
222656,0,0,0
215678,0,1,1
115761,0,1,1
230949,0,1,1
137499,0,1,1
19966,0,0,0
125344,1,1,1
136606,0,0,0
82826,1,0,1
52185,0,0,0
9663,0,1,1
51496,0,1,1
147982,0,0,0
250580,1,0,1
270928,0,0,0
194056,0,1,1
13774,0,0,0
289498,0,0,0
60395,1,1,1
25155,0,1,1
117511,0,0,0
76878,0,0,0
142124,0,0,0
9511,0,1,1
240154,0,1,1
52919,0,1,1
186107,1,1,1
261131,0,0,0
120162,0,1,1
295336,0,0,0
42227,0,0,0
58423,1,1,1
156549,0,1,1
195225,0,1,1
132337,1,0,1
67081,0,1,1
153338,0,0,0
52942,0,1,1
91703,0,0,0
220659,0,0,0
146645,0,1,1
282646,0,0,0
280560,0,0,0
56701,1,1,1
250585,0,1,1
114104,0,0,0
94796,0,0,0
79000,0,1,1
202013,0,0,0
74835,0,0,0
165883,0,1,1
217369,0,1,1
132148,0,1,1
78613,0,1,1
41448,0,1,1
33041,0,1,1
293508,0,0,0
245888,0,0,0
265423,0,0,0
128280,0,0,0
255550,0,0,0
183404,0,1,1
44753,0,0,0
9510,1,0,1
173727,0,1,1
173650,1,1,1
127383,0,1,1
210844,1,1,1
211185,0,0,0
266570,0,1,1
90052,0,1,1
218207,0,0,0
4292,0,1,1
58389,0,1,1
53700,0,0,0
106408,0,1,1
158661,0,0,0
157002,0,1,1
141540,0,0,0
162353,0,0,0
136761,0,0,0
187510,1,1,1
83867,0,0,0
277489,0,1,1
111427,0,0,0
147911,0,0,0
37301,0,0,0
193076,0,1,1
155755,0,1,1
197424,0,0,0
121968,0,0,0
78941,0,1,1
54789,0,0,0
162031,0,1,1
279142,0,0,0
176090,0,0,0
19262,0,1,1
289744,0,1,1
3576,0,1,1
132579,0,1,1
154929,0,1,1
229139,0,0,0
282108,0,1,1
54229,0,1,1
240463,0,0,0
278131,0,1,1
248796,0,1,1
274078,0,0,0
152538,0,0,0
295522,0,1,1
228724,0,0,0
27681,1,1,1
84198,0,0,0
173581,0,1,1
151844,0,1,1
240097,0,1,1
162338,1,1,1
266407,0,0,0
26864,0,0,0
129955,0,0,0
80909,0,1,1
8242,0,1,1
265774,0,1,1
114385,0,1,1
295983,0,1,1
11821,0,0,0
61438,0,1,1
280333,0,1,1
231381,0,1,1
22321,0,0,0
69564,0,0,0
271793,0,1,1
235843,0,0,0
154424,1,0,1
253119,0,1,1
70529,0,0,0
84189,0,0,0
202189,0,0,0
294343,0,1,1
273249,0,1,1
130629,0,1,1
23498,0,1,1
72386,0,1,1
40403,0,1,1
49688,0,1,1
209771,0,1,1
126452,0,1,1
141999,0,1,1
295302,0,0,0
207172,0,0,0
137910,0,1,1
79827,0,1,1
165592,0,1,1
210548,0,0,0
286274,0,1,1
117241,0,1,1
273287,0,1,1
2166,0,1,1
29229,0,1,1
292534,0,1,1
190551,0,1,1
58898,0,1,1
60955,0,1,1
296135,0,0,0
71140,0,0,0
230731,0,1,1
32178,0,0,0
204078,0,0,0
19142,0,0,0
7164,0,0,0
164009,0,1,1
246912,0,1,1
269123,0,1,1
227198,0,1,1
294846,1,0,1
70349,0,1,1
269904,0,1,1
160315,0,0,0
268047,0,1,1
5155,0,1,1
286336,0,1,1
234310,0,1,1
113662,0,0,0
125638,0,1,1
50761,0,0,0
130008,0,0,0
145632,0,0,0
105149,0,0,0
38999,0,1,1
105489,1,0,1
217698,0,1,1
159269,0,0,0
53981,0,0,0
275164,0,0,0
7314,0,0,0
298906,0,1,1
199170,1,1,1
128485,0,0,0
202978,0,1,1
275197,1,0,1
64797,1,1,1
230753,0,0,0
191743,0,1,1
210277,0,0,0
24162,0,1,1
108690,0,1,1
98686,1,1,1
167345,0,0,0
7377,1,0,1
176543,0,0,0
265925,1,1,1
55630,1,0,1
35922,0,1,1
226687,0,1,1
175162,0,1,1
223145,0,0,0
264867,0,0,0
224761,0,0,0
148782,0,1,1
292304,0,0,0
295591,0,1,1
148364,0,0,0
293294,0,0,0
285237,0,0,0
26876,0,1,1
130064,0,1,1
251217,1,1,1
289375,1,1,1
87763,0,0,0
130362,0,0,0
261308,0,0,0
287687,0,1,1
178958,0,1,1
15356,0,1,1
199513,0,1,1
204233,0,0,0
216477,0,0,0
294779,0,1,1
216148,0,1,1
58609,0,1,1
48317,0,0,0
241291,0,1,1
288758,0,0,0
171971,0,1,1
20011,0,0,0
117773,0,0,0
102760,0,1,1
255155,0,1,1
183860,0,0,0
20015,0,0,0
134983,1,0,1
131397,0,0,0
120766,1,1,1
156394,0,1,1
215030,0,1,1
131308,0,0,0
112972,0,0,0
69556,0,0,0
205730,0,1,1
263245,1,1,1
127797,0,1,1
284978,1,0,1
134904,0,0,0
28903,0,0,0
230527,0,1,1
79342,0,1,1
213599,0,0,0
13625,0,1,1
60815,0,0,0
124253,0,1,1
120803,0,1,1
239601,0,0,0
267669,0,0,0
175697,0,1,1
117263,0,0,0
112243,0,1,1
178345,0,1,1
150752,1,0,1
9632,0,0,0
238334,0,0,0
205389,0,1,1
293551,0,1,1
247651,0,1,1
268287,0,1,1
49324,0,0,0
3183,0,0,0
259884,0,0,0
188911,0,1,1
239698,0,0,0
28996,0,0,0
41478,0,0,0
19185,0,1,1
188488,0,1,1
111507,0,0,0
72895,0,0,0
180153,0,0,0
29734,0,1,1
176059,0,0,0
55151,0,1,1
219949,0,0,0
244275,0,0,0
34079,0,0,0
275861,0,0,0
170552,0,0,0
192940,0,0,0
296393,0,0,0
37936,0,0,0
203419,0,1,1
169318,0,0,0
72153,0,1,1
240496,0,1,1
52065,0,1,1
51928,0,1,1
131467,1,0,1
98462,0,0,0
237614,0,0,0
5295,0,0,0
170285,0,0,0
236716,0,0,0
197351,0,0,0
268775,0,1,1
21869,0,1,1
111552,0,0,0
249233,0,1,1
37376,0,0,0
240255,0,0,0
286012,0,0,0
155412,0,1,1
182998,0,0,0
85796,0,0,0
29810,0,0,0
170845,1,0,1
271702,0,0,0
241771,0,1,1
227295,0,0,0
114815,0,0,0
8121,1,1,1
190245,0,1,1
282116,0,0,0
222971,0,1,1
92684,0,0,0
162439,0,1,1
171314,0,1,1
276581,1,0,1
32920,0,0,0
42798,1,1,1
274007,0,0,0
28269,0,1,1
42874,0,1,1
293569,0,0,0
278058,0,0,0
242451,0,1,1
130260,0,1,1
175373,0,0,0
62429,0,0,0
195275,0,1,1
190472,0,1,1
6954,0,0,0
183301,1,0,1
207576,0,0,0
236782,0,1,1
227501,0,0,0
173368,0,0,0
284337,0,1,1
184548,0,1,1
243535,0,1,1
205566,0,0,0
31511,1,1,1
34503,1,0,1
127723,0,0,0
165668,0,1,1
71075,1,1,1
137847,0,1,1
152798,0,0,0
133510,0,1,1
175794,0,0,0
238381,0,1,1
240614,0,0,0
140338,0,1,1
235163,0,0,0
296484,0,0,0
263601,0,1,1
107350,0,1,1
238272,1,0,1
102394,0,0,0
25996,0,1,1
70602,0,1,1
192484,0,0,0
79219,0,0,0
264149,0,1,1
263488,0,1,1
40320,0,1,1
92008,0,0,0
130220,0,0,0
232873,0,0,0
77631,0,1,1
9328,1,0,1
266056,0,0,0
96113,0,0,0
212223,0,0,0
23889,0,0,0
162791,1,1,1
275412,0,0,0
194414,0,0,0
52980,0,0,0
277727,0,1,1
140633,0,1,1
254281,0,1,1
71008,0,1,1
99624,0,0,0
133255,0,1,1
157793,0,0,0
222940,0,0,0
213825,0,0,0
64453,0,1,1
147707,0,0,0
229166,0,1,1
209638,0,1,1
281649,0,1,1
284552,0,1,1
29744,0,1,1
260984,0,0,0
119999,0,0,0
299580,0,0,0
217210,0,1,1
59912,0,0,0
15692,0,0,0
56036,0,0,0
162320,1,1,1
84185,0,1,1
120479,1,1,1
108127,0,1,1
89146,0,1,1
272714,0,0,0
184004,0,1,1
106821,0,1,1
87810,0,1,1
125057,0,0,0
76196,0,1,1
258290,1,0,1
240423,0,0,0
126863,0,0,0
100790,0,1,1
36627,0,0,0
101148,0,0,0
72110,0,1,1
230403,0,1,1
7857,0,0,0
217428,0,1,1
281309,0,0,0
234743,0,1,1
254194,1,0,1
109026,0,0,0
88740,0,0,0
8743,0,1,1
246106,1,0,1
115283,0,0,0
162719,0,1,1
178479,0,0,0
110184,1,0,1
213928,0,1,1
100039,0,1,1
167375,0,0,0
242538,0,0,0
213707,0,0,0
172173,0,1,1
122919,0,0,0
130483,0,1,1
142742,0,0,0
205809,0,0,0
56708,0,0,0
80577,0,0,0
131924,0,1,1
131396,0,1,1
110707,0,0,0
182006,0,0,0
264268,0,0,0
46974,0,1,1
65449,1,1,1
105066,0,1,1
172668,0,1,1
281832,0,0,0
72503,0,1,1
140394,1,1,1
259946,0,0,0
273446,0,1,1
186299,0,1,1
238093,0,1,1
178910,0,0,0
169365,0,0,0
298344,0,1,1
173265,0,1,1
281179,0,1,1
295933,0,0,0
137430,0,1,1
30970,0,0,0
149616,0,0,0
157240,0,0,0
15801,0,0,0
44317,0,0,0
14047,0,1,1
282114,1,1,1
295649,1,0,1
69821,0,0,0
105809,0,0,0
159846,0,0,0
14514,0,0,0
111014,1,1,1
1880,0,1,1
7946,0,0,0
175575,0,0,0
103797,0,0,0
155004,0,0,0
23137,0,0,0
88315,0,0,0
19410,0,1,1
225437,1,0,1
53773,0,1,1
223548,0,1,1
290657,0,1,1
179351,0,1,1
201756,0,1,1
92176,0,1,1
179956,0,0,0
7394,0,1,1
245045,0,1,1
283935,0,0,0
205144,0,1,1
15815,0,0,0
240263,0,1,1
26139,0,0,0
158134,0,1,1
166082,0,0,0
41160,0,1,1
261851,0,1,1
180945,0,1,1
68615,0,0,0
131809,0,1,1
188688,0,0,0
214259,0,0,0
45540,0,1,1
166897,0,0,0
296343,0,0,0
229259,0,1,1
152570,0,1,1
141137,1,1,1
53148,0,1,1
160987,0,0,0
214828,0,0,0
164656,0,1,1
228420,0,1,1
244786,0,1,1
142818,0,1,1
164552,0,0,0
4375,1,1,1
169501,0,0,0
239560,1,1,1
171240,0,0,0
35432,0,1,1
28746,0,1,1
246440,0,1,1
204610,1,0,1
87409,0,1,1
30217,0,1,1
55702,0,1,1
225145,0,1,1
217118,0,1,1
94705,0,0,0
169968,0,0,0
278211,0,0,0
210989,0,0,0
223022,0,1,1
212733,0,1,1
180621,0,0,0
155880,0,1,1
133905,0,0,0
249281,0,0,0
265389,0,0,0
47940,0,0,0
100799,0,0,0
114660,0,0,0
39309,0,0,0
255080,0,1,1
75622,0,1,1
242699,0,1,1
37601,0,1,1
152085,1,0,1
216331,1,1,1
258526,0,1,1
220902,0,0,0
180428,0,0,0
223528,0,1,1
9504,0,1,1
178434,0,1,1
191451,0,1,1
208329,0,0,0
257695,1,1,1
176286,0,0,0
204584,0,0,0
101498,0,1,1
117905,0,0,0
